statisticalID,name,partOf,code,physicalType
MX20307,San Pedro Huamelula,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20308,San Pedro Huilotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20309,San Pedro Ixcatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20310,San Pedro Ixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20311,San Pedro Jaltepetongo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20312,San Pedro Jicayán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20313,San Pedro Jocotipac,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20314,San Pedro Juchatengo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX18013,San Pedro Lagunillas,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX20315,San Pedro Mártir,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20316,San Pedro Mártir Quiechapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20317,San Pedro Mártir Yucuxaco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20318,San Pedro Mixtepec -Dto. 22 -,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20319,San Pedro Mixtepec -Dto. 26 -,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20320,San Pedro Molinos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20321,San Pedro Nopala,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20322,San Pedro Ocopetatillo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20323,San Pedro Ocotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20324,San Pedro Pochutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20325,San Pedro Quiatoni,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20326,San Pedro Sochiápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20327,San Pedro Tapanatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20328,San Pedro Taviche,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20329,San Pedro Teozacoalco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20330,San Pedro Teutila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20331,San Pedro Tidaá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14098,San Pedro Tlaquepaque,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20332,San Pedro Topiltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20333,San Pedro Totolápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20337,San Pedro y San Pablo Ayutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20339,San Pedro y San Pablo Teposcolula,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20340,San Pedro y San Pablo Tequixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20335,San Pedro Yaneri,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21141,San Pedro Yeloixtlahuaca,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20336,San Pedro Yólox,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20341,San Pedro Yucunama,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30211,San Rafael,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20342,San Raymundo Jalpan,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13054,San Salvador,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX21142,San Salvador el Seco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21143,San Salvador el Verde,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21144,San Salvador Huixcolotla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20343,San Sebastián Abasolo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20344,San Sebastián Coatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14080,San Sebastián del Oeste,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20345,San Sebastián Ixcapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20346,San Sebastián Nicananduta,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20347,San Sebastián Río Hondo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20348,San Sebastián Tecomaxtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20349,San Sebastián Teitipac,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21145,San Sebastián Tlacotepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20350,San Sebastián Tutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20351,San Simón Almolongas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15077,San Simón de Guerrero,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20352,San Simón Zahuatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20534,San Vicente Coatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20535,San Vicente Lachixío,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20536,San Vicente Nuñú,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24034,San Vicente Tancuayalab,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX31064,Sanahcat,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX29020,Sanctórum de Lázaro Cárdenas,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20353,Santa Ana,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX26058,Santa Ana,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX20354,Santa Ana Ateixtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20355,Santa Ana Cuauhtémoc,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20356,Santa Ana del Valle,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX16078,Santa Ana Maya,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX29056,Santa Ana Nopalucan,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20357,Santa Ana Tavela,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20358,Santa Ana Tlapacoyan,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20359,Santa Ana Yareni,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20360,Santa Ana Zegache,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29057,Santa Apolonia Teacalco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX08060,Santa Bárbara,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX20361,Santa Catalina Quierí,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11034,Santa Catarina,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX19048,Santa Catarina,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX24031,Santa Catarina,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX29058,Santa Catarina Ayometla,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20362,Santa Catarina Cuixtla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20363,Santa Catarina Ixtepeji,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20364,Santa Catarina Juquila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20365,Santa Catarina Lachatao,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20366,Santa Catarina Loxicha,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20367,Santa Catarina Mechoacán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20368,Santa Catarina Minas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20369,Santa Catarina Quiané,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20074,Santa Catarina Quioquitani,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20370,Santa Catarina Tayata,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20371,Santa Catarina Ticuá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21146,Santa Catarina Tlaltempan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20372,Santa Catarina Yosonotú,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20373,Santa Catarina Zapoquila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10031,Santa Clara,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX26059,Santa Cruz,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX20374,Santa Cruz Acatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20375,Santa Cruz Amilpas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20376,Santa Cruz de Bravo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11035,Santa Cruz de Juventino Rosas,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX20377,Santa Cruz Itundujia,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20378,Santa Cruz Mixtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20379,Santa Cruz Nundaco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20380,Santa Cruz Papalutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29059,Santa Cruz Quilehtla,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20381,Santa Cruz Tacache de Mina,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20382,Santa Cruz Tacahua,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20383,Santa Cruz Tayata,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX29026,Santa Cruz Tlaxcala,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20384,Santa Cruz Xitla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20385,Santa Cruz Xoxocotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20386,Santa Cruz Zenzontepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX31066,Santa Elena,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX20387,Santa Gertrudis,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21147,Santa Inés Ahuatempan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20569,Santa Inés de Zaragoza,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20388,Santa Inés del Monte,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20389,Santa Inés Yatzeche,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX08024,Santa Isabel,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX21148,Santa Isabel Cholula,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29060,Santa Isabel Xiloxoxtla,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX20390,Santa Lucía del Camino,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20391,Santa Lucía Miahuatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20392,Santa Lucía Monteverde,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20393,Santa Lucía Ocotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20047,Santa Magdalena Jicotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20394,Santa María Alotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20395,Santa María Apazco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20399,Santa María Atzompa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20400,Santa María Camotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20404,Santa María Chachoápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20406,Santa María Chilchotla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20407,Santa María Chimalapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20401,Santa María Colotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20402,Santa María Cortijo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20403,Santa María Coyotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX32058,Santa María de la Paz,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX14081,Santa María de los Ángeles,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14056,Santa María del Oro,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX18014,Santa María del Oro,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX24032,Santa María del Río,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20408,Santa María del Rosario,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20409,Santa María del Tule,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20410,Santa María Ecatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20411,Santa María Guelacé,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20412,Santa María Guienagati,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20413,Santa María Huatulco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20414,Santa María Huazolotitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20415,Santa María Ipalapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20416,Santa María Ixcatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20417,Santa María Jacatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20418,Santa María Jalapa del Marqués,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20419,Santa María Jaltianguis,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20396,Santa María la Asunción,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20420,Santa María Lachixío,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20421,Santa María Mixtequilla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20422,Santa María Nativitas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20423,Santa María Nduayaco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20424,Santa María Ozolotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20425,Santa María Pápalo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20426,Santa María Peñoles,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20427,Santa María Petapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20428,Santa María Quiegolani,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20429,Santa María Sola,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20430,Santa María Tataltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20431,Santa María Tecomavaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20432,Santa María Temaxcalapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20433,Santa María Temaxcaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20434,Santa María Teopoxco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20435,Santa María Tepantlali,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20436,Santa María Texcatitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20437,Santa María Tlahuitoltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20438,Santa María Tlalixtac,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20439,Santa María Tonameca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20440,Santa María Totolapilla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20441,Santa María Xadani,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20442,Santa María Yalina,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20443,Santa María Yavesía,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20444,Santa María Yolotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20445,Santa María Yosoyúa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20446,Santa María Yucuhiti,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20447,Santa María Zacatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20448,Santa María Zaniza,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20449,Santa María Zoquitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX19049,Santiago,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX20450,Santiago Amoltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20451,Santiago Apoala,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20452,Santiago Apóstol,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20453,Santiago Astata,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20454,Santiago Atitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20455,Santiago Ayuquililla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20456,Santiago Cacaloxtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20457,Santiago Camotlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20459,Santiago Chazumba,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20460,Santiago Choápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20458,Santiago Comaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13055,Santiago de Anaya,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20461,Santiago del Río,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07119,Santiago el Pinar,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20462,Santiago Huajolotitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20463,Santiago Huauclilla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20464,Santiago Ihuitlán Plumas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20465,Santiago Ixcuintepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX18015,Santiago Ixcuintla,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX20466,Santiago Ixtayutla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20467,Santiago Jamiltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20468,Santiago Jocotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20469,Santiago Juxtlahuaca,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20470,Santiago Lachiguiri,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20471,Santiago Lalopa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20472,Santiago Laollaga,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20473,Santiago Laxopa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20474,Santiago Llano Grande,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11036,Santiago Maravatío,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX20475,Santiago Matatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21149,Santiago Miahuatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20476,Santiago Miltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20477,Santiago Minas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20478,Santiago Nacaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20479,Santiago Nejapilla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20066,Santiago Niltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20480,Santiago Nundiche,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20481,Santiago Nuyoó,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX10032,Santiago Papasquiaro,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX20482,Santiago Pinotepa Nacional,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30212,Santiago Sochiapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20483,Santiago Suchilquitongo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20484,Santiago Tamazola,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20485,Santiago Tapextla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20487,Santiago Tenango,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20488,Santiago Tepetlapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20489,Santiago Tetepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20490,Santiago Texcalcingo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20491,Santiago Textitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20492,Santiago Tilantongo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20493,Santiago Tillo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20494,Santiago Tlazoyaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13056,Santiago Tulantepec de Lugo Guerrero,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX30143,Santiago Tuxtla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20495,Santiago Xanica,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20496,Santiago Xiacuí,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20497,Santiago Yaitepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20498,Santiago Yaveo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20499,Santiago Yolomécatl,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20500,Santiago Yosondúa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20501,Santiago Yucuyachi,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20502,Santiago Zacatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20503,Santiago Zoochila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24033,Santo Domingo,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20506,Santo Domingo Albarradas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20507,Santo Domingo Armenta,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20508,Santo Domingo Chihuitán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20509,Santo Domingo de Morelos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20505,Santo Domingo Ingenio,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20510,Santo Domingo Ixcatlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20511,Santo Domingo Nuxaá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20512,Santo Domingo Ozolotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20513,Santo Domingo Petapa,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20514,Santo Domingo Roayaga,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20515,Santo Domingo Tehuantepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20516,Santo Domingo Teojomulco,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20517,Santo Domingo Tepuxtepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20518,Santo Domingo Tlatayápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20519,Santo Domingo Tomaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20520,Santo Domingo Tonalá,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20521,Santo Domingo Tonaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20522,Santo Domingo Xagacía,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20523,Santo Domingo Yanhuitlán,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20524,Santo Domingo Yodohino,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20525,Santo Domingo Zanatepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15078,Santo Tomás,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21151,Santo Tomás Hueyotlipan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20530,Santo Tomás Jalieza,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20531,Santo Tomás Mazaltepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20532,Santo Tomás Ocotepec,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20533,Santo Tomás Tamazulapan,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20526,Santos Reyes Nopala,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20527,Santos Reyes Pápalo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20528,Santos Reyes Tepejillo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20529,Santos Reyes Yucuná,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX26060,Sáric,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX08061,Satevó,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX08062,Saucillo,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX14082,Sayula,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30144,Sayula de Alemán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX16080,Senguio,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX31067,Seyé,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX05034,Sierra Mojada,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX20537,Silacayoápam,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX11037,Silao de la Victoria,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX07080,Siltepec,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07081,Simojovel,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX25017,Sinaloa,Location/MX25,ADMIN_STRUCTURE,Jurisdiction
MX31068,Sinanché,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX13057,Singuilucan,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX07082,Sitalá,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX20538,Sitio de Xitlapehua,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30146,Sochiapa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07083,Socoltenango,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX30145,Soconusco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30147,Soledad Atzompa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30148,Soledad de Doblado,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX24035,Soledad de Graciano Sánchez,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20539,Soledad Etla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX23008,Solidaridad,Location/MX23,ADMIN_STRUCTURE,Jurisdiction
MX07084,Solosuchiapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX21152,Soltepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
